+0.02 6.067361 5 3.500000 1.500000
+0.02 6.083792 5 3.500000 2.500000
+0.02 6.103959 5 4.500000 0.500000
+0.02 6.108820 5 3.500000 3.500000
+0.02 6.109242 5 4.500000 1.500000
+0.02 6.119790 5 4.500000 2.500000
+0.02 6.135567 5 4.500000 3.500000
+0.02 6.156518 5 4.500000 4.500000
+0.02 6.230554 6 6.500000 0.500000
+0.02 6.233615 6 6.500000 1.500000
+0.02 6.239741 6 6.500000 2.500000
+0.02 6.248939 6 6.500000 3.500000
+0.02 6.261222 6 6.500000 4.500000
+0.02 6.276606 6 6.500000 5.500000
+0.02 6.295108 6 6.500000 6.500000
+0.02 6.383911 5 1.500000 0.500000
+0.02 6.410077 5 2.500000 0.500000
+0.02 6.422191 5 1.500000 1.500000
+0.02 6.425120 5 2.500000 1.500000
+0.02 6.454938 5 2.500000 2.500000
+0.02 6.558336 5 0.500000 0.500000
+0.02 6.825965 6 4.500000 0.500000
+0.02 6.831925 6 4.500000 1.500000
+0.02 6.843908 6 4.500000 2.500000
+0.02 6.862034 6 4.500000 3.500000
+0.02 6.880631 6 5.500000 0.500000
+0.02 6.884829 6 5.500000 1.500000
+0.02 6.886483 6 4.500000 4.500000
+0.02 6.893222 6 5.500000 2.500000
+0.02 6.905810 6 5.500000 3.500000
+0.02 6.922588 6 5.500000 4.500000
+0.02 6.943554 6 5.500000 5.500000
+0.02 7.002198 7 7.500000 0.500000
+0.02 7.004853 7 7.500000 1.500000
+0.02 7.010165 7 7.500000 2.500000
+0.02 7.018139 7 7.500000 3.500000
+0.02 7.028780 7 7.500000 4.500000
+0.02 7.042096 7 7.500000 5.500000
+0.02 7.058097 7 7.500000 6.500000
+0.02 7.076794 7 7.500000 7.500000
+0.02 7.242184 6 2.500000 0.500000
+0.02 7.258289 6 2.500000 1.500000
+0.02 7.276357 6 3.500000 0.500000
+0.02 7.285878 6 3.500000 1.500000
+0.02 7.293664 6 2.500000 2.500000
+0.02 7.304935 6 3.500000 2.500000
+0.02 7.333562 6 3.500000 3.500000
+0.02 7.495324 6 1.500000 0.500000
+0.02 7.500100 6 0.500000 0.500000
+0.02 7.536125 6 1.500000 1.500000
+0.02 7.622522 7 5.500000 0.500000
+0.02 7.627216 7 5.500000 1.500000
+0.02 7.636626 7 5.500000 2.500000
+0.02 7.650801 7 5.500000 3.500000
+0.02 7.669809 7 5.500000 4.500000
+0.02 7.693744 7 5.500000 5.500000
+0.02 7.752227 7 6.500000 0.500000
+0.02 7.755713 7 6.500000 1.500000
+0.02 7.762687 7 6.500000 2.500000
+0.02 7.773146 7 6.500000 3.500000
+0.02 7.787090 7 6.500000 4.500000
+0.02 7.804517 7 6.500000 5.500000
+0.02 7.825426 7 6.500000 6.500000
+0.02 8.083281 7 3.500000 0.500000
+0.02 8.093713 7 3.500000 1.500000
+0.02 8.114996 7 3.500000 2.500000
+0.02 8.147922 7 3.500000 3.500000
+0.02 8.172725 7 4.500000 0.500000
+0.02 8.179576 7 4.500000 1.500000
+0.02 8.193290 7 4.500000 2.500000
+0.02 8.213888 7 4.500000 3.500000
+0.02 8.241410 7 4.500000 4.500000
+0.02 8.381825 7 1.500000 0.500000
+0.02 8.432769 7 1.500000 1.500000
+0.02 8.434374 7 2.500000 0.500000
+0.02 8.453876 7 2.500000 1.500000
+0.02 8.492944 7 2.500000 2.500000
+0.02 8.565877 7 0.500000 0.500000
+0.03 1.499949 0 0.500000 0.500000
+0.03 2.438650 1 1.500000 0.500000
+0.03 2.459947 1 1.500000 1.500000
+0.03 2.601137 1 0.500000 0.500000
+0.03 3.383785 2 2.500000 0.500000
+0.03 3.395395 2 2.500000 1.500000
+0.03 3.419919 2 2.500000 2.500000
+0.03 3.499770 2 0.500000 0.500000
+0.03 3.635947 2 1.500000 0.500000
+0.03 3.664407 2 1.500000 1.500000
