-0.21000  6.4919960000 62
-0.20000  6.4885830000 62
-0.19000  6.4852100000 62
-0.18000  6.4818790000 62
-0.17000  6.4785920000 62
-0.16000  6.4753500000 62
-0.15000  6.4721550000 62
-0.14000  6.4690070000 62
-0.13000  6.4659080000 62
-0.12000  6.4628580000 62
-0.11000  6.4598570000 62
-0.10000  6.4569060000 62
-0.09000  6.4540050000 62
-0.08000  6.4511530000 62
-0.07000  6.4483500000 62
-0.06000  6.4455950000 62
-0.05000  6.4428860000 62
-0.04000  6.4402240000 62
-0.03000  6.4376050000 62
-0.02000  6.4350300000 62
-0.01000  6.4324950000 62
 0.00000  6.4300000000 62
 0.01000  6.4275420000 62
 0.02000  6.4251200000 62
 0.03000  6.4227300000 62
 0.04000  6.4203720000 62
 0.05000  6.4180420000 62
 0.06000  6.4157390000 62
 0.07000  6.4134600000 62
 0.08000  6.4112030000 62
 0.09000  6.4089660000 62
 0.10000  6.4067460000 62
 0.11000  6.4045420000 62
 0.12000  6.4023510000 62
 0.13000  6.4001720000 62
 0.14000  6.3980010000 62
 0.15000  6.3958390000 62
 0.16000  6.3936810000 62
 0.17000  6.3915280000 62
 0.18000  6.3893780000 62
 0.19000  6.3872280000 62
 0.20000  6.3850780000 62
 0.21000  6.3829270000 62
 0.22000  6.3807740000 62
 0.23000  6.3786170000 62
 0.24000  6.3764560000 62
 0.25000  6.3742900000 62
 0.26000  6.3721200000 62
 0.27000  6.3699440000 62
 0.28000  6.3677630000 62
 0.29000  6.3655780000 62
 0.30000  6.3633870000 62

-0.30000  6.6020430000 63
-0.29000  6.5899860000 63
-0.28000  6.5779450000 63
-0.27000  6.5659220000 63
-0.26000  6.5539180000 63
-0.25000  6.5419360000 63
-0.24000  6.5299780000 63
-0.23000  6.5180440000 63
-0.22000  6.5061380000 63
-0.21000  6.4942600000 63
-0.20000  6.4824130000 63
-0.19000  6.4705990000 63
-0.18000  6.4588200000 63
-0.17000  6.4470770000 63
-0.16000  6.4353720000 63
-0.15000  6.4237080000 63
-0.14000  6.4120860000 63
-0.13000  6.4005090000 63
-0.12000  6.3889780000 63
-0.11000  6.3774960000 63
-0.10000  6.3660640000 63
-0.09000  6.3546850000 63
-0.08000  6.3433600000 63
-0.07000  6.3320930000 63
-0.06000  6.3208840000 63
-0.05000  6.3097370000 63
-0.04000  6.2986530000 63
-0.03000  6.2876350000 63
-0.02000  6.2766860000 63
-0.01000  6.2658060000 63
 0.00000  6.2550000000 63
 0.01000  6.2442690000 63
 0.02000  6.2336150000 63
 0.03000  6.2230420000 63
 0.04000  6.2125520000 63
 0.05000  6.2021470000 63
 0.06000  6.1918300000 63
 0.07000  6.1816030000 63
 0.08000  6.1714710000 63
 0.09000  6.1614350000 63
 0.10000  6.1514980000 63
 0.11000  6.1416630000 63
 0.12000  6.1319340000 63
 0.13000  6.1223140000 63
 0.14000  6.1128050000 63
 0.15000  6.1034120000 63
 0.16000  6.0941370000 63
 0.17000  6.0849840000 63
 0.18000  6.0759570000 63
 0.19000  6.0670590000 63
 0.20000  6.0582960000 63
 0.21000  6.0496700000 63
 0.22000  6.0411850000 63
 0.23000  6.0328480000 63
 0.24000  6.0246610000 63
 0.25000  6.0166300000 63
 0.26000  6.0087600000 63
 0.27000  6.0010560000 63
 0.28000  5.9935240000 63
 0.29000  5.9861690000 63
 0.30000  5.9789980000 63

-0.30000  6.6157190000 64
-0.29000  6.6261390000 64
-0.28000  6.6363620000 64
-0.27000  6.6463830000 64
-0.26000  6.6561940000 64
-0.25000  6.6657920000 64
-0.24000  6.6751740000 64
-0.23000  6.6843400000 64
-0.22000  6.6932910000 64
-0.21000  6.7020290000 64
-0.20000  6.7105600000 64
-0.19000  6.7188890000 64
-0.18000  6.7270230000 64
-0.17000  6.7349690000 64
-0.16000  6.7427370000 64
-0.15000  6.7503340000 64
-0.14000  6.7577710000 64
-0.13000  6.7650570000 64
-0.12000  6.7722020000 64
-0.11000  6.7792140000 64
-0.10000  6.7861030000 64
-0.09000  6.7928780000 64
-0.08000  6.7995480000 64
-0.07000  6.8061200000 64
-0.06000  6.8126030000 64
-0.05000  6.8190030000 64
-0.04000  6.8253290000 64
-0.03000  6.8315850000 64
-0.02000  6.8377790000 64
-0.01000  6.8439150000 64
 0.00000  6.8500000000 64
 0.01000  6.8560380000 64
 0.02000  6.8620340000 64
 0.03000  6.8679910000 64
 0.04000  6.8739150000 64
 0.05000  6.8798080000 64
 0.06000  6.8856740000 64
 0.07000  6.8915160000 64
 0.08000  6.8973370000 64
 0.09000  6.9031390000 64
 0.10000  6.9089240000 64
 0.11000  6.9147030000 64
 0.12000  6.9204630000 64
 0.13000  6.9262150000 64
 0.14000  6.9319600000 64
 0.15000  6.9377000000 64
 0.16000  6.9434350000 64
 0.17000  6.9491670000 64
 0.18000  6.9548980000 64
 0.19000  6.9606300000 64
 0.20000  6.9663630000 64
 0.21000  6.9720980000 64
 0.22000  6.9778370000 64
 0.23000  6.9835800000 64
 0.24000  6.9893300000 64
 0.25000  6.9950860000 64
 0.26000  7.0008490000 64
 0.27000  7.0066210000 64
 0.28000  7.0124020000 64
 0.29000  7.0181940000 64
 0.30000  7.0239960000 64

-0.30000  6.6333060000 65
-0.29000  6.6457570000 65
-0.28000  6.6582610000 65
-0.27000  6.6708180000 65
-0.26000  6.6834290000 65
-0.25000  6.6960930000 65
-0.24000  6.7088110000 65
-0.23000  6.7215820000 65
-0.22000  6.7344070000 65
-0.21000  6.7472870000 65
-0.20000  6.7602200000 65
-0.19000  6.7732070000 65
-0.18000  6.7862480000 65
-0.17000  6.7993430000 65
-0.16000  6.8124920000 65
-0.15000  6.8256940000 65
-0.14000  6.8389490000 65
-0.13000  6.8522580000 65
-0.12000  6.8656200000 65
-0.11000  6.8790350000 65
-0.10000  6.8925020000 65
-0.09000  6.9060220000 65
-0.08000  6.9195940000 65
-0.07000  6.9332170000 65
-0.06000  6.9468920000 65
-0.05000  6.9606180000 65
-0.04000  6.9743940000 65
-0.03000  6.9882210000 65
-0.02000  7.0020980000 65
-0.01000  7.0160240000 65
 0.00000  7.0300000000 65
 0.01000  7.0440240000 65
 0.02000  7.0580970000 65
 0.03000  7.0722170000 65
 0.04000  7.0863850000 65
 0.05000  7.1006000000 65
 0.06000  7.1148620000 65
 0.07000  7.1291690000 65
 0.08000  7.1435220000 65
 0.09000  7.1579210000 65
 0.10000  7.1723640000 65
 0.11000  7.1868510000 65
 0.12000  7.2013820000 65
 0.13000  7.2159560000 65
 0.14000  7.2305730000 65
 0.15000  7.2452320000 65
 0.16000  7.2599330000 65
 0.17000  7.2746750000 65
 0.18000  7.2894590000 65
 0.19000  7.3042820000 65
 0.20000  7.3191460000 65
 0.21000  7.3340490000 65
 0.22000  7.3489920000 65
 0.23000  7.3639730000 65
 0.24000  7.3789920000 65
 0.25000  7.3940490000 65
 0.26000  7.4091440000 65
 0.27000  7.4242760000 65
 0.28000  7.4394440000 65
 0.29000  7.4546500000 65
 0.30000  7.4698910000 65

-0.30000  6.6509930000 66
-0.29000  6.6372410000 66
-0.28000  6.6235070000 66
-0.27000  6.6097940000 66
-0.26000  6.5961030000 66
-0.25000  6.5824370000 66
-0.24000  6.5687980000 66
-0.23000  6.5551880000 66
-0.22000  6.5416080000 66
-0.21000  6.5280620000 66
-0.20000  6.5145500000 66
-0.19000  6.5010750000 66
-0.18000  6.4876390000 66
-0.17000  6.4742450000 66
-0.16000  6.4608940000 66
-0.15000  6.4475880000 66
-0.14000  6.4343300000 66
-0.13000  6.4211220000 66
-0.12000  6.4079660000 66
-0.11000  6.3948650000 66
-0.10000  6.3818200000 66
-0.09000  6.3688340000 66
-0.08000  6.3559090000 66
-0.07000  6.3430480000 66
-0.06000  6.3302530000 66
-0.05000  6.3175250000 66
-0.04000  6.3048690000 66
-0.03000  6.2922860000 66
-0.02000  6.2797780000 66
-0.01000  6.2673490000 66
 0.00000  6.2550000000 66
 0.01000  6.2427340000 66
 0.02000  6.2305540000 66
 0.03000  6.2184630000 66
 0.04000  6.2064630000 66
 0.05000  6.1945570000 66
 0.06000  6.1827470000 66
 0.07000  6.1710370000 66
 0.08000  6.1594300000 66
 0.09000  6.1479270000 66
 0.10000  6.1365340000 66
 0.11000  6.1252520000 66
 0.12000  6.1140840000 66
 0.13000  6.1030350000 66
 0.14000  6.0921070000 66
 0.15000  6.0813040000 66
 0.16000  6.0706300000 66
 0.17000  6.0600870000 66
 0.18000  6.0496810000 66
 0.19000  6.0394140000 66
 0.20000  6.0292920000 66
 0.21000  6.0193170000 66
 0.22000  6.0094960000 66
 0.23000  5.9998310000 66
 0.24000  5.9903290000 66
 0.25000  5.9809930000 66
 0.26000  5.9718300000 66
 0.27000  5.9628450000 66
 0.28000  5.9540440000 66
 0.29000  5.9454320000 66
 0.30000  5.9370170000 66

-0.30000  6.6743460000 67
-0.29000  6.6807780000 67
-0.28000  6.6873140000 67
-0.27000  6.6939500000 67
-0.26000  6.7006860000 67
-0.25000  6.7075200000 67
-0.24000  6.7144490000 67
-0.23000  6.7214720000 67
-0.22000  6.7285880000 67
-0.21000  6.7357950000 67
-0.20000  6.7430900000 67
-0.19000  6.7504720000 67
-0.18000  6.7579400000 67
-0.17000  6.7654910000 67
-0.16000  6.7731240000 67
-0.15000  6.7808370000 67
-0.14000  6.7886280000 67
-0.13000  6.7964970000 67
-0.12000  6.8044400000 67
-0.11000  6.8124560000 67
-0.10000  6.8205440000 67
-0.09000  6.8287020000 67
-0.08000  6.8369280000 67
-0.07000  6.8452210000 67
-0.06000  6.8535790000 67
-0.05000  6.8620000000 67
-0.04000  6.8704830000 67
-0.03000  6.8790260000 67
-0.02000  6.8876270000 67
-0.01000  6.8962860000 67
 0.00000  6.9050000000 67
 0.01000  6.9137680000 67
 0.02000  6.9225880000 67
 0.03000  6.9314590000 67
 0.04000  6.9403800000 67
 0.05000  6.9493480000 67
 0.06000  6.9583590000 67
 0.07000  6.9674200000 67
 0.08000  6.9765220000 67
 0.09000  6.9856660000 67
 0.10000  6.9948500000 67
 0.11000  7.0040730000 67
 0.12000  7.0133330000 67
 0.13000  7.0226280000 67
 0.14000  7.0319580000 67
 0.15000  7.0413210000 67
 0.16000  7.0507140000 67
 0.17000  7.0601370000 67
 0.18000  7.0695890000 67
 0.19000  7.0790660000 67
 0.20000  7.0885690000 67
 0.21000  7.0980960000 67
 0.22000  7.1076440000 67
 0.23000  7.1172130000 67
 0.24000  7.1268000000 67
 0.25000  7.1364040000 67
 0.26000  7.1460240000 67
 0.27000  7.1556580000 67
 0.28000  7.1653030000 67
 0.29000  7.1749590000 67
 0.30000  7.1846230000 67

-0.30000  6.6977640000 68
-0.29000  6.6897750000 68
-0.28000  6.6817280000 68
-0.27000  6.6736220000 68
-0.26000  6.6654550000 68
-0.25000  6.6572270000 68
-0.24000  6.6489370000 68
-0.23000  6.6405830000 68
-0.22000  6.6321650000 68
-0.21000  6.6236830000 68
-0.20000  6.6151340000 68
-0.19000  6.6065200000 68
-0.18000  6.5978380000 68
-0.17000  6.5890880000 68
-0.16000  6.5802710000 68
-0.15000  6.5713850000 68
-0.14000  6.5624310000 68
-0.13000  6.5534080000 68
-0.12000  6.5443160000 68
-0.11000  6.5351560000 68
-0.10000  6.5259270000 68
-0.09000  6.5166300000 68
-0.08000  6.5072650000 68
-0.07000  6.4978320000 68
-0.06000  6.4883340000 68
-0.05000  6.4787690000 68
-0.04000  6.4691400000 68
-0.03000  6.4594470000 68
-0.02000  6.4496920000 68
-0.01000  6.4398760000 68
 0.00000  6.4300000000 68
 0.01000  6.4200670000 68
 0.02000  6.4100770000 68
 0.03000  6.4000330000 68
 0.04000  6.3899360000 68
 0.05000  6.3797900000 68
 0.06000  6.3695970000 68
 0.07000  6.3593590000 68
 0.08000  6.3490790000 68
 0.09000  6.3387600000 68
 0.10000  6.3284050000 68
 0.11000  6.3180180000 68
 0.12000  6.3076010000 68
 0.13000  6.2971590000 68
 0.14000  6.2866950000 68
 0.15000  6.2762140000 68
 0.16000  6.2657180000 68
 0.17000  6.2552130000 68
 0.18000  6.2447030000 68
 0.19000  6.2341920000 68
 0.20000  6.2236850000 68
 0.21000  6.2131880000 68
 0.22000  6.2027050000 68
 0.23000  6.1922410000 68
 0.24000  6.1818020000 68
 0.25000  6.1713940000 68
 0.26000  6.1610220000 68
 0.27000  6.1506920000 68
 0.28000  6.1404110000 68
 0.29000  6.1301840000 68
 0.30000  6.1200190000 68

-0.30000  6.8649200000 69
-0.29000  6.8768380000 69
-0.28000  6.8886000000 69
-0.27000  6.8994960000 69
-0.26000  6.9060080000 69
-0.25000  6.9068750000 69
-0.24000  6.9061900000 69
-0.23000  6.9050620000 69
-0.22000  6.9037080000 69
-0.21000  6.9021940000 69
-0.20000  6.9005470000 69
-0.19000  6.8987810000 69
-0.18000  6.8969040000 69
-0.17000  6.8949240000 69
-0.16000  6.8928460000 69
-0.15000  6.8906740000 69
-0.14000  6.8884130000 69
-0.13000  6.8860680000 69
-0.12000  6.8836420000 69
-0.11000  6.8811420000 69
-0.10000  6.8785710000 69
-0.09000  6.8759330000 69
-0.08000  6.8732350000 69
-0.07000  6.8704790000 69
-0.06000  6.8676720000 69
-0.05000  6.8648170000 69
-0.04000  6.8619200000 69
-0.03000  6.8589850000 69
-0.02000  6.8560160000 69
-0.01000  6.8530200000 69
 0.00000  6.8500000000 69
 0.01000  6.8469610000 69
 0.02000  6.8439080000 69
 0.03000  6.8408440000 69
 0.04000  6.8377760000 69
 0.05000  6.8347060000 69
 0.06000  6.8316400000 69
 0.07000  6.8285820000 69
 0.08000  6.8255360000 69
 0.09000  6.8225060000 69
 0.10000  6.8194970000 69
 0.11000  6.8165120000 69
 0.12000  6.8135550000 69
 0.13000  6.8106310000 69
 0.14000  6.8077430000 69
 0.15000  6.8048930000 69
 0.16000  6.8020860000 69
 0.17000  6.7993240000 69
 0.18000  6.7966070000 69
 0.19000  6.7939350000 69
 0.20000  6.7913020000 69
 0.21000  6.7886890000 69
 0.22000  6.7860410000 69
 0.23000  6.7831970000 69
 0.24000  6.7798760000 69
 0.25000  6.7761200000 69
 0.26000  6.7722210000 69
 0.27000  6.7683270000 69
 0.28000  6.7644930000 69
 0.29000  6.7607420000 69
 0.30000  6.7570850000 69

-0.30000  6.8684000000 70
-0.29000  6.8732830000 70
-0.28000  6.8781940000 70
-0.27000  6.8831330000 70
-0.26000  6.8881030000 70
-0.25000  6.8931040000 70
-0.24000  6.8981360000 70
-0.23000  6.9032000000 70
-0.22000  6.9082980000 70
-0.21000  6.9134290000 70
-0.20000  6.9185940000 70
-0.19000  6.9237940000 70
-0.18000  6.9290290000 70
-0.17000  6.9343010000 70
-0.16000  6.9396080000 70
-0.15000  6.9449540000 70
-0.14000  6.9503360000 70
-0.13000  6.9557570000 70
-0.12000  6.9612170000 70
-0.11000  6.9667170000 70
-0.10000  6.9722570000 70
-0.09000  6.9778370000 70
-0.08000  6.9834590000 70
-0.07000  6.9891230000 70
-0.06000  6.9948290000 70
-0.05000  7.0005790000 70
-0.04000  7.0063720000 70
-0.03000  7.0122100000 70
-0.02000  7.0180940000 70
-0.01000  7.0240240000 70
 0.00000  7.0300000000 70
 0.01000  7.0360240000 70
 0.02000  7.0420960000 70
 0.03000  7.0482170000 70
 0.04000  7.0543880000 70
 0.05000  7.0606100000 70
 0.06000  7.0668830000 70
 0.07000  7.0732090000 70
 0.08000  7.0795870000 70
 0.09000  7.0860200000 70
 0.10000  7.0925090000 70
 0.11000  7.0990530000 70
 0.12000  7.1056540000 70
 0.13000  7.1123140000 70
 0.14000  7.1190330000 70
 0.15000  7.1258130000 70
 0.16000  7.1326540000 70
 0.17000  7.1395580000 70
 0.18000  7.1465270000 70
 0.19000  7.1535610000 70
 0.20000  7.1606620000 70
 0.21000  7.1678310000 70
 0.22000  7.1750700000 70
 0.23000  7.1823810000 70
 0.24000  7.1897660000 70
 0.25000  7.1972250000 70
 0.26000  7.2047620000 70
 0.27000  7.2123770000 70
 0.28000  7.2200740000 70
 0.29000  7.2278540000 70
 0.30000  7.2357200000 70

-0.30000  6.8956660000 71
-0.29000  6.9044650000 71
-0.28000  6.9124330000 71
-0.27000  6.9148660000 71
-0.26000  6.9143070000 71
-0.25000  6.9134100000 71
-0.24000  6.9124740000 71
-0.23000  6.9115570000 71
-0.22000  6.9106790000 71
-0.21000  6.9098480000 71
-0.20000  6.9090670000 71
-0.19000  6.9083400000 71
-0.18000  6.9076660000 71
-0.17000  6.9070470000 71
-0.16000  6.9064840000 71
-0.15000  6.9059750000 71
-0.14000  6.9055220000 71
-0.13000  6.9051240000 71
-0.12000  6.9047820000 71
-0.11000  6.9044960000 71
-0.10000  6.9042650000 71
-0.09000  6.9040900000 71
-0.08000  6.9039700000 71
-0.07000  6.9039050000 71
-0.06000  6.9038960000 71
-0.05000  6.9039420000 71
-0.04000  6.9040430000 71
-0.03000  6.9041990000 71
-0.02000  6.9044110000 71
-0.01000  6.9046780000 71
 0.00000  6.9050000000 71
 0.01000  6.9053770000 71
 0.02000  6.9058100000 71
 0.03000  6.9062970000 71
 0.04000  6.9068400000 71
 0.05000  6.9074390000 71
 0.06000  6.9080920000 71
 0.07000  6.9088020000 71
 0.08000  6.9095670000 71
 0.09000  6.9103880000 71
 0.10000  6.9112660000 71
 0.11000  6.9121930000 71
 0.12000  6.9131840000 71
 0.13000  6.9142300000 71
 0.14000  6.9153320000 71
 0.15000  6.9164920000 71
 0.16000  6.9177090000 71
 0.17000  6.9189830000 71
 0.18000  6.9203150000 71
 0.19000  6.9217060000 71
 0.20000  6.9231560000 71
 0.21000  6.9246650000 71
 0.22000  6.9262340000 71
 0.23000  6.9278630000 71
 0.24000  6.9295530000 71
 0.25000  6.9313050000 71
 0.26000  6.9331190000 71
 0.27000  6.9349960000 71
 0.28000  6.9369360000 71
 0.29000  6.9389420000 71
 0.30000  6.9410130000 71

-0.30000  6.9138590000 72
-0.29000  6.9133440000 72
-0.28000  6.9129700000 72
-0.27000  6.9134450000 72
-0.26000  6.9182870000 72
-0.25000  6.9287530000 72
-0.24000  6.9407500000 72
-0.23000  6.9531690000 72
-0.22000  6.9657910000 72
-0.21000  6.9785510000 72
-0.20000  6.9914190000 72
-0.19000  7.0043740000 72
-0.18000  7.0171360000 72
-0.17000  7.0306830000 72
-0.16000  7.0438900000 72
-0.15000  7.0571950000 72
-0.14000  7.0705810000 72
-0.13000  7.0840440000 72
-0.12000  7.0975800000 72
-0.11000  7.1111870000 72
-0.10000  7.1248630000 72
-0.09000  7.1386060000 72
-0.08000  7.1524140000 72
-0.07000  7.1662860000 72
-0.06000  7.1802190000 72
-0.05000  7.1942110000 72
-0.04000  7.2082610000 72
-0.03000  7.2223670000 72
-0.02000  7.2365270000 72
-0.01000  7.2507390000 72
 0.00000  7.2650000000 72
 0.01000  7.2793090000 72
 0.02000  7.2936640000 72
 0.03000  7.3080670000 72
 0.04000  7.3225040000 72
 0.05000  7.3369830000 72
 0.06000  7.3515000000 72
 0.07000  7.3660510000 72
 0.08000  7.3806350000 72
 0.09000  7.3952480000 72
 0.10000  7.4098890000 72
 0.11000  7.4245550000 72
 0.12000  7.4392430000 72
 0.13000  7.4539510000 72
 0.14000  7.4686750000 72
 0.15000  7.4834130000 72
 0.16000  7.4981620000 72
 0.17000  7.5129190000 72
 0.18000  7.5276810000 72
 0.19000  7.5424440000 72
 0.20000  7.5572050000 72
 0.21000  7.5719600000 72
 0.22000  7.5867070000 72
 0.23000  7.6014400000 72
 0.24000  7.6161570000 72
 0.25000  7.6308540000 72
 0.26000  7.6455250000 72
 0.27000  7.6601670000 72
 0.28000  7.6747750000 72
 0.29000  7.6893440000 72
 0.30000  7.7038700000 72

-0.30000  6.9178390000 73
-0.29000  6.9048890000 73
-0.28000  6.8918290000 73
-0.27000  6.8786600000 73
-0.26000  6.8653850000 73
-0.25000  6.8520030000 73
-0.24000  6.8385190000 73
-0.23000  6.8249330000 73
-0.22000  6.8112490000 73
-0.21000  6.7974720000 73
-0.20000  6.7836060000 73
-0.19000  6.7696590000 73
-0.18000  6.7556390000 73
-0.17000  6.7415570000 73
-0.16000  6.7274260000 73
-0.15000  6.7132640000 73
-0.14000  6.6990940000 73
-0.13000  6.6849450000 73
-0.12000  6.6708560000 73
-0.11000  6.6568780000 73
-0.10000  6.6430790000 73
-0.09000  6.6295500000 73
-0.08000  6.6164160000 73
-0.07000  6.6038450000 73
-0.06000  6.5920610000 73
-0.05000  6.5813520000 73
-0.04000  6.5720660000 73
-0.03000  6.5645690000 73
-0.02000  6.5591680000 73
-0.01000  6.5560040000 73
 0.00000  6.5550000000 73
 0.01000  6.5558940000 73
 0.02000  6.5583360000 73
 0.03000  6.5619740000 73
 0.04000  6.5665080000 73
 0.05000  6.5717010000 73
 0.06000  6.5773730000 73
 0.07000  6.5833880000 73
 0.08000  6.5896440000 73
 0.09000  6.5960670000 73
 0.10000  6.6025960000 73
 0.11000  6.6091880000 73
 0.12000  6.6158050000 73
 0.13000  6.6224200000 73
 0.14000  6.6290100000 73
 0.15000  6.6355530000 73
 0.16000  6.6420350000 73
 0.17000  6.6484410000 73
 0.18000  6.6547600000 73
 0.19000  6.6609790000 73
 0.20000  6.6670910000 73
 0.21000  6.6730850000 73
 0.22000  6.6789550000 73
 0.23000  6.6846930000 73
 0.24000  6.6902920000 73
 0.25000  6.6957440000 73
 0.26000  6.7010170000 73
 0.27000  6.7062820000 73
 0.28000  6.7112440000 73
 0.29000  6.7160720000 73
 0.30000  6.7207390000 73

-0.30000  6.9201970000 74
-0.29000  6.9192010000 74
-0.28000  6.9194280000 74
-0.27000  6.9255920000 74
-0.26000  6.9351490000 74
-0.25000  6.9454490000 74
-0.24000  6.9561930000 74
-0.23000  6.9673210000 74
-0.22000  6.9788100000 74
-0.21000  6.9906460000 74
-0.20000  7.0028180000 74
-0.19000  7.0153180000 74
-0.18000  7.0281330000 74
-0.17000  7.0412540000 74
-0.16000  7.0546700000 74
-0.15000  7.0683680000 74
-0.14000  7.0823370000 74
-0.13000  7.0965650000 74
-0.12000  7.1110400000 74
-0.11000  7.1257500000 74
-0.10000  7.1406840000 74
-0.09000  7.1558300000 74
-0.08000  7.1711770000 74
-0.07000  7.1867150000 74
-0.06000  7.2024320000 74
-0.05000  7.2183210000 74
-0.04000  7.2343700000 74
-0.03000  7.2505710000 74
-0.02000  7.2669150000 74
-0.01000  7.2833940000 74
 0.00000  7.3000000000 74
 0.01000  7.3167250000 74
 0.02000  7.3335620000 74
 0.03000  7.3505030000 74
 0.04000  7.3675430000 74
 0.05000  7.3846730000 74
 0.06000  7.4018890000 74
 0.07000  7.4191830000 74
 0.08000  7.4365500000 74
 0.09000  7.4539840000 74
 0.10000  7.4714790000 74
 0.11000  7.4890290000 74
 0.12000  7.5066290000 74
 0.13000  7.5242740000 74
 0.14000  7.5419570000 74
 0.15000  7.5596730000 74
 0.16000  7.5774180000 74
 0.17000  7.5951850000 74
 0.18000  7.6129690000 74
 0.19000  7.6307660000 74
 0.20000  7.6485680000 74
 0.21000  7.6663720000 74
 0.22000  7.6841700000 74
 0.23000  7.7019580000 74
 0.24000  7.7197300000 74
 0.25000  7.7374800000 74
 0.26000  7.7552010000 74
 0.27000  7.7728870000 74
 0.28000  7.7905330000 74
 0.29000  7.8081310000 74
 0.30000  7.8256740000 74

-0.30000  7.0426350000 75
-0.29000  7.0610630000 75
-0.28000  7.0796390000 75
-0.27000  7.0983580000 75
-0.26000  7.1172200000 75
-0.25000  7.1362200000 75
-0.24000  7.1553570000 75
-0.23000  7.1746300000 75
-0.22000  7.1940340000 75
-0.21000  7.2135690000 75
-0.20000  7.2332320000 75
-0.19000  7.2530210000 75
-0.18000  7.2729330000 75
-0.17000  7.2929680000 75
-0.16000  7.3131210000 75
-0.15000  7.3333930000 75
-0.14000  7.3537790000 75
-0.13000  7.3742790000 75
-0.12000  7.3948890000 75
-0.11000  7.4156070000 75
-0.10000  7.4364320000 75
-0.09000  7.4573610000 75
-0.08000  7.4783910000 75
-0.07000  7.4995210000 75
-0.06000  7.5207470000 75
-0.05000  7.5420680000 75
-0.04000  7.5634810000 75
-0.03000  7.5849830000 75
-0.02000  7.6065720000 75
-0.01000  7.6282450000 75
 0.00000  7.6500000000 75
 0.01000  7.6718340000 75
 0.02000  7.6937440000 75
 0.03000  7.7157280000 75
 0.04000  7.7377820000 75
 0.05000  7.7599040000 75
 0.06000  7.7820900000 75
 0.07000  7.8043390000 75
 0.08000  7.8266460000 75
 0.09000  7.8490080000 75
 0.10000  7.8714220000 75
 0.11000  7.8938850000 75
 0.12000  7.9163920000 75
 0.13000  7.9389230000 75
 0.14000  7.9615600000 75
 0.15000  7.9841750000 75
 0.16000  8.0068300000 75
 0.17000  8.0295140000 75
 0.18000  8.0522210000 75
 0.19000  8.0749490000 75
 0.20000  8.0976920000 75
 0.21000  8.1204460000 75
 0.22000  8.1432070000 75
 0.23000  8.1659700000 75
 0.24000  8.1887310000 75
 0.25000  8.2114840000 75
 0.26000  8.2342240000 75
 0.27000  8.2569470000 75
 0.28000  8.2796460000 75
 0.29000  8.3023170000 75
 0.30000  8.3249530000 75

-0.30000  7.0426850000 76
-0.29000  7.0541810000 76
-0.28000  7.0656590000 76
-0.27000  7.0770300000 76
-0.26000  7.0873500000 76
-0.25000  7.1012480000 76
-0.24000  7.1123620000 76
-0.23000  7.1236860000 76
-0.22000  7.1346380000 76
-0.21000  7.1464220000 76
-0.20000  7.1575420000 76
-0.19000  7.1685400000 76
-0.18000  7.1793530000 76
-0.17000  7.1899300000 76
-0.16000  7.2002150000 76
-0.15000  7.2101410000 76
-0.14000  7.2196330000 76
-0.13000  7.2286040000 76
-0.12000  7.2369570000 76
-0.11000  7.2445910000 76
-0.10000  7.2513990000 76
-0.09000  7.2572810000 76
-0.08000  7.2621560000 76
-0.07000  7.2659650000 76
-0.06000  7.2686870000 76
-0.05000  7.2703370000 76
-0.04000  7.2709650000 76
-0.03000  7.2706480000 76
-0.02000  7.2694810000 76
-0.01000  7.2675650000 76
 0.00000  7.2650000000 76
 0.01000  7.2618800000 76
 0.02000  7.2582890000 76
 0.03000  7.2543010000 76
 0.04000  7.2499790000 76
 0.05000  7.2453750000 76
 0.06000  7.2405360000 76
 0.07000  7.2354980000 76
 0.08000  7.2302920000 76
 0.09000  7.2249430000 76
 0.10000  7.2194740000 76
 0.11000  7.2139030000 76
 0.12000  7.2082430000 76
 0.13000  7.2025110000 76
 0.14000  7.1967170000 76
 0.15000  7.1908750000 76
 0.16000  7.1849970000 76
 0.17000  7.1790910000 76
 0.18000  7.1731700000 76
 0.19000  7.1672430000 76
 0.20000  7.1613180000 76
 0.21000  7.1554020000 76
 0.22000  7.1495040000 76
 0.23000  7.1436300000 76
 0.24000  7.1377840000 76
 0.25000  7.1319740000 76
 0.26000  7.1262030000 76
 0.27000  7.1204770000 76
 0.28000  7.1147990000 76
 0.29000  7.1091750000 76
 0.30000  7.1036080000 76

-0.30000  7.0692190000 77
-0.29000  7.0674450000 77
-0.28000  7.0656940000 77
-0.27000  7.0639680000 77
-0.26000  7.0622660000 77
-0.25000  7.0605910000 77
-0.24000  7.0589430000 77
-0.23000  7.0573220000 77
-0.22000  7.0557300000 77
-0.21000  7.0541680000 77
-0.20000  7.0526360000 77
-0.19000  7.0511350000 77
-0.18000  7.0496670000 77
-0.17000  7.0482320000 77
-0.16000  7.0468310000 77
-0.15000  7.0454660000 77
-0.14000  7.0441360000 77
-0.13000  7.0428450000 77
-0.12000  7.0415920000 77
-0.11000  7.0403780000 77
-0.10000  7.0392060000 77
-0.09000  7.0380750000 77
-0.08000  7.0369880000 77
-0.07000  7.0359450000 77
-0.06000  7.0349480000 77
-0.05000  7.0339970000 77
